Gcar,Gtm,Date,Team,,Opp,Result,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,Player
122,42,2025-01-17,BRK,@,LAL,"L, 101-102",*,19:05,5,11,.455,1,2,.500,4,9,.444,.500,2,3,.667,1,0,1,1,2,0,2,2,13,7.5,6,Keon Johnson
123,43,2025-01-19,BRK,@,OKC,"L, 101-127",,23:15,2,9,.222,0,4,.000,2,5,.400,.222,2,2,1.000,0,1,1,4,0,0,0,2,6,2.8,-20,Keon Johnson
124,44,2025-01-21,BRK,,NYK,"L, 95-99",*,26:56,2,7,.286,1,3,.333,1,4,.250,.357,2,3,.667,1,2,3,2,0,0,0,0,7,5.2,3,Keon Johnson
125,45,2025-01-22,BRK,,PHO,"L, 84-108",*,29:53,9,16,.563,1,4,.250,8,12,.667,.594,1,1,1.000,2,5,7,2,1,0,1,3,20,15.5,-24,Keon Johnson
126,46,2025-01-25,BRK,,MIA,"L, 97-106",*,36:48,7,19,.368,3,9,.333,4,10,.400,.447,5,5,1.000,0,1,1,4,3,0,2,5,22,13.6,-3,Keon Johnson
127,47,2025-01-27,BRK,,SAC,"L, 96-110",*,22:43,4,10,.400,2,7,.286,2,3,.667,.500,0,2,.000,0,2,2,3,0,0,0,4,10,4.9,-1,Keon Johnson
128,48,2025-01-29,BRK,@,CHO,"W, 104-83",*,31:13,7,18,.389,0,7,.000,7,11,.636,.389,4,4,1.000,1,4,5,4,2,1,1,2,18,13.8,6,Keon Johnson
Gcar,Gtm,Date,Team,,Opp,Result,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,Keon Johnson
129,49,2025-02-01,BRK,@,HOU,"W, 110-98",*,33:44,3,9,.333,2,6,.333,1,3,.333,.444,5,7,.714,1,8,9,5,0,1,2,1,13,12.0,8,Keon Johnson
130,50,2025-02-04,BRK,,HOU,"W, 99-97",*,29:08,7,16,.438,3,6,.500,4,10,.400,.531,5,6,.833,2,2,4,2,2,1,0,3,22,18.1,-3,Keon Johnson
131,51,2025-02-05,BRK,,WAS,"L, 102-119",*,32:14,9,18,.500,4,9,.444,5,9,.556,.611,3,3,1.000,2,4,6,3,2,0,0,3,25,21.5,-15,Keon Johnson
132,52,2025-02-07,BRK,,MIA,"W, 102-86",*,23:16,4,12,.333,1,5,.200,3,7,.429,.375,2,2,1.000,3,5,8,1,1,2,1,1,11,9.5,1,Keon Johnson
133,53,2025-02-10,BRK,,CHO,"W, 97-89",*,26:35,2,12,.167,1,6,.167,1,6,.167,.208,0,0,,1,3,4,1,0,1,2,1,5,-2.0,-7,Keon Johnson
134,54,2025-02-12,BRK,,PHI,"W, 100-96",*,29:34,3,9,.333,0,4,.000,3,5,.600,.333,0,0,,0,5,5,3,3,0,0,4,6,5.9,-6,Keon Johnson
135,55,2025-02-20,BRK,,CLE,"L, 97-110",*,26:17,8,19,.421,0,6,.000,8,13,.615,.421,0,0,,1,3,4,1,1,1,3,2,16,6.1,-15,Keon Johnson
136,56,2025-02-22,BRK,@,PHI,"W, 105-103",*,31:06,5,11,.455,1,3,.333,4,8,.500,.500,0,0,,1,3,4,4,3,1,1,4,11,10.8,3,Keon Johnson
137,57,2025-02-24,BRK,@,WAS,"L, 99-107",*,26:04,4,11,.364,1,3,.333,3,8,.375,.409,0,0,,0,2,2,5,4,1,1,3,9,9.5,-14,Keon Johnson
138,58,2025-02-26,BRK,,OKC,"L, 121-129",*,29:27,4,12,.333,4,11,.364,0,1,.000,.500,4,4,1.000,2,1,3,4,3,1,1,5,16,14.4,9,Keon Johnson
139,59,2025-02-28,BRK,,POR,"L, 102-121",,29:41,3,8,.375,1,3,.333,2,5,.400,.438,3,4,.750,4,2,6,0,1,0,3,2,10,5.8,-9,Keon Johnson
Gcar,Gtm,Date,Team,,Opp,Result,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,Keon Johnson
140,60,2025-03-01,BRK,@,DET,"L, 94-115",*,29:49,3,15,.200,2,9,.222,1,6,.167,.267,2,2,1.000,4,4,8,2,1,1,3,2,10,4.0,-19,Keon Johnson
141,61,2025-03-04,BRK,@,SAS,"L, 113-127",,17:40,2,5,.400,1,4,.250,1,1,1.000,.500,3,3,1.000,0,7,7,1,1,0,2,2,8,6.3,-13,Keon Johnson
142,62,2025-03-06,BRK,,GSW,"L, 119-121",*,24:11,5,7,.714,2,3,.667,3,4,.750,.857,0,0,,0,1,1,2,1,0,1,5,12,8.8,16,Keon Johnson
143,63,2025-03-08,BRK,@,CHO,"L, 102-105",*,25:12,0,2,.000,0,1,.000,0,1,.000,.000,1,2,.500,1,2,3,2,1,1,0,2,1,2.8,-6,Keon Johnson
144,64,2025-03-10,BRK,,LAL,"W, 111-108",*,25:09,6,10,.600,3,4,.750,3,6,.500,.750,3,6,.500,0,3,3,3,1,0,1,1,18,14.8,-3,Keon Johnson
145,65,2025-03-11,BRK,@,CLE,"L, 104-109",*,28:52,0,4,.000,0,3,.000,0,1,.000,.000,1,2,.500,1,6,7,2,1,0,4,1,1,-1.7,-4,Keon Johnson
146,66,2025-03-13,BRK,@,CHI,"L, 110-116",,16:21,1,4,.250,0,2,.000,1,2,.500,.250,0,0,,1,1,2,2,0,2,0,3,2,2.2,-3,Keon Johnson
147,67,2025-03-15,BRK,,BOS,"L, 113-115",*,30:36,8,15,.533,5,9,.556,3,6,.500,.700,0,0,,1,5,6,2,1,0,0,2,21,17.5,4,Keon Johnson
148,68,2025-03-16,BRK,,ATL,"W, 122-114",*,28:53,8,20,.400,4,9,.444,4,11,.364,.500,2,2,1.000,3,5,8,5,1,1,3,4,22,15.4,3,Keon Johnson
149,69,2025-03-18,BRK,@,BOS,"L, 96-104",*,23:03,5,12,.417,3,6,.500,2,6,.333,.542,0,0,,0,3,3,1,2,0,1,4,13,7.6,-10,Keon Johnson
150,70,2025-03-20,BRK,@,IND,"L, 99-105 (OT)",*,27:26,2,12,.167,1,6,.167,1,6,.167,.208,1,2,.500,1,2,3,2,2,0,0,5,6,0.7,-14,Keon Johnson
151,71,2025-03-22,BRK,@,IND,"L, 103-108",*,32:40,7,14,.500,3,8,.375,4,6,.667,.607,0,2,.000,0,4,4,1,3,0,4,3,17,8.9,5,Keon Johnson
152,72,2025-03-24,BRK,,DAL,"L, 101-120",*,28:33,3,7,.429,0,2,.000,3,5,.600,.429,2,2,1.000,1,3,4,3,1,0,3,3,8,4.8,-12,Keon Johnson
153,73,2025-03-26,BRK,,TOR,"L, 86-116",*,28:13,2,10,.200,0,4,.000,2,6,.333,.200,4,5,.800,0,2,2,5,1,1,1,5,8,4.2,-24,Keon Johnson
154,74,2025-03-28,BRK,,LAC,"L, 100-132",*,22:44,5,11,.455,3,7,.429,2,4,.500,.591,0,0,,0,1,1,2,2,0,2,2,13,8.2,-28,Keon Johnson
155,75,2025-03-29,BRK,@,WAS,"W, 115-112",*,30:38,5,9,.556,5,7,.714,0,2,.000,.833,0,0,,0,4,4,3,0,1,2,4,15,11.1,5,Keon Johnson
156,76,2025-03-31,BRK,@,DAL,"W, 113-109",*,28:30,10,19,.526,2,8,.250,8,11,.727,.579,2,2,1.000,0,3,3,3,1,0,2,4,24,15.1,10,Keon Johnson
Gcar,Gtm,Date,Team,,Opp,Result,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,Keon Johnson
157,77,2025-04-03,BRK,,MIN,"L, 90-105",*,25:23,3,4,.750,2,3,.667,1,1,1.000,1.000,0,0,,0,1,1,4,0,0,1,1,8,8.1,-10,Keon Johnson
158,78,2025-04-06,BRK,,TOR,"L, 109-120",*,20:26,4,9,.444,2,5,.400,2,4,.500,.556,3,4,.750,0,7,7,4,0,1,3,0,13,10.5,2,Keon Johnson
,79,2025-04-08,BRK,,NOP,"W, 119-114",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Keon Johnson
159,80,2025-04-10,BRK,,ATL,"L, 109-133",*,17:13,4,9,.444,2,4,.500,2,5,.400,.556,0,2,.000,0,3,3,3,0,0,6,4,10,-0.1,-17,Keon Johnson
160,81,2025-04-11,BRK,@,MIN,"L, 91-117",*,23:53,5,7,.714,2,4,.500,3,3,1.000,.857,8,8,1.000,1,4,5,6,1,0,1,2,20,22.4,-7,Keon Johnson
161,82,2025-04-13,BRK,,NYK,"L, 105-113",*,36:44,5,13,.385,1,8,.125,4,5,.800,.423,3,4,.750,2,7,9,4,1,0,4,5,14,7.8,-12,Keon Johnson
