Gcar,Gtm,Date,Team,,Opp,Result,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,Player
676,1,2024-10-24,DEN,,OKC,"L, 87-102",*,35:12,6,13,.462,1,3,.333,5,10,.500,.500,3,4,.750,4,8,12,13,2,1,3,3,16,21.7,-9,Nikola JokiÄ
677,2,2024-10-26,DEN,,LAC,"L, 104-109",*,36:46,14,26,.538,7,12,.583,7,14,.500,.673,6,8,.750,3,6,9,4,2,1,5,2,41,31.2,7,Nikola JokiÄ
678,3,2024-10-28,DEN,@,TOR,"W, 127-125 (OT)",*,43:41,18,27,.667,3,5,.600,15,22,.682,.722,1,2,.500,3,7,10,4,1,2,3,2,40,33.5,9,Nikola JokiÄ
679,4,2024-10-29,DEN,@,BRK,"W, 144-139 (OT)",*,40:31,9,16,.563,0,0,,9,16,.563,.563,11,13,.846,6,12,18,16,0,1,1,3,29,38.1,8,Nikola JokiÄ
Gcar,Gtm,Date,Team,,Opp,Result,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,Nikola JokiÄ
680,5,2024-11-01,DEN,@,MIN,"L, 116-119",*,39:42,8,16,.500,2,3,.667,6,13,.462,.563,8,10,.800,2,7,9,13,3,1,3,1,26,30.1,6,Nikola JokiÄ
681,6,2024-11-02,DEN,,UTA,"W, 129-103",*,29:42,10,18,.556,3,4,.750,7,14,.500,.639,4,4,1.000,5,11,16,9,1,0,5,1,27,27.1,31,Nikola JokiÄ
682,7,2024-11-04,DEN,,TOR,"W, 121-119",*,38:12,10,22,.455,1,5,.200,9,17,.529,.477,7,8,.875,5,9,14,13,1,2,7,2,28,26.1,-1,Nikola JokiÄ
683,8,2024-11-06,DEN,,OKC,"W, 124-122",*,39:29,9,20,.450,1,3,.333,8,17,.471,.475,4,6,.667,7,13,20,16,2,2,5,2,23,29.4,8,Nikola JokiÄ
684,9,2024-11-08,DEN,,MIA,"W, 135-122",*,40:00,11,13,.846,1,1,1.000,10,12,.833,.885,7,7,1.000,2,9,11,14,2,0,5,2,30,35.4,26,Nikola JokiÄ
685,10,2024-11-10,DEN,,DAL,"W, 122-120",*,38:01,13,21,.619,3,3,1.000,10,18,.556,.690,8,8,1.000,8,10,18,15,3,0,4,2,37,44.8,13,Nikola JokiÄ
,11,2024-11-15,DEN,@,NOP,"L, 94-101",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Nikola JokiÄ
,12,2024-11-17,DEN,@,MEM,"L, 90-105",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Nikola JokiÄ
,13,2024-11-19,DEN,@,MEM,"W, 122-110",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Nikola JokiÄ
686,14,2024-11-22,DEN,,DAL,"L, 120-123",*,39:28,13,22,.591,2,2,1.000,11,20,.550,.636,5,7,.714,6,11,17,10,0,0,3,0,33,33.5,4,Nikola JokiÄ
687,15,2024-11-23,DEN,@,LAL,"W, 127-102",*,36:37,12,20,.600,3,7,.429,9,13,.692,.675,7,8,.875,2,11,13,8,2,1,6,3,34,30.2,39,Nikola JokiÄ
688,16,2024-11-25,DEN,,NYK,"L, 118-145",*,31:50,9,20,.450,2,7,.286,7,13,.538,.500,2,2,1.000,3,4,7,7,1,0,0,1,22,20.4,-20,Nikola JokiÄ
689,17,2024-11-27,DEN,@,UTA,"W, 122-103",*,33:37,13,19,.684,2,3,.667,11,16,.688,.737,2,3,.667,3,7,10,7,1,1,1,1,30,30.9,20,Nikola JokiÄ
Gcar,Gtm,Date,Team,,Opp,Result,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,Nikola JokiÄ
690,18,2024-12-01,DEN,@,LAC,"L, 122-126",*,39:04,12,24,.500,2,7,.286,10,17,.588,.542,2,4,.500,3,11,14,11,1,1,5,3,28,23.8,-7,Nikola JokiÄ
691,19,2024-12-03,DEN,,GSW,"W, 119-115",*,40:02,14,24,.583,3,4,.750,11,20,.550,.646,7,9,.778,2,8,10,6,5,1,4,1,38,35.3,23,Nikola JokiÄ
692,20,2024-12-05,DEN,@,CLE,"L, 114-126",*,38:40,13,26,.500,0,3,.000,13,23,.565,.500,1,1,1.000,3,17,20,11,3,0,3,3,27,27.7,-8,Nikola JokiÄ
693,21,2024-12-07,DEN,@,WAS,"L, 113-122",*,38:39,22,39,.564,3,6,.500,19,33,.576,.603,9,13,.692,7,9,16,8,1,0,5,5,56,43.1,-1,Nikola JokiÄ
694,22,2024-12-08,DEN,@,ATL,"W, 141-111",*,35:03,17,29,.586,3,6,.500,14,23,.609,.638,11,13,.846,3,11,14,8,3,0,3,2,48,43.9,25,Nikola JokiÄ
695,23,2024-12-13,DEN,,LAC,"W, 120-98",*,29:57,6,9,.667,2,2,1.000,4,7,.571,.778,2,4,.500,0,7,7,2,2,0,5,2,16,11.0,14,Nikola JokiÄ
696,24,2024-12-16,DEN,@,SAC,"W, 130-129",*,38:18,8,19,.421,1,6,.167,7,13,.538,.447,3,4,.750,2,12,14,13,2,1,5,0,20,21.3,4,Nikola JokiÄ
697,25,2024-12-19,DEN,@,POR,"L, 124-126",*,36:37,13,18,.722,4,6,.667,9,12,.750,.833,4,4,1.000,0,6,6,8,1,0,3,4,34,30.4,-5,Nikola JokiÄ
698,26,2024-12-22,DEN,@,NOP,"W, 132-129 (OT)",*,42:34,11,20,.550,2,3,.667,9,17,.529,.600,3,5,.600,2,11,13,10,1,1,3,5,27,25.0,6,Nikola JokiÄ
699,27,2024-12-23,DEN,,PHO,"W, 117-90",*,29:45,12,17,.706,4,6,.667,8,11,.727,.824,4,5,.800,0,2,2,7,0,0,1,1,32,28.6,19,Nikola JokiÄ
700,28,2024-12-25,DEN,@,PHO,"L, 100-110",*,37:48,10,19,.526,2,7,.286,8,12,.667,.579,3,4,.750,5,10,15,2,2,0,2,1,25,22.8,-3,Nikola JokiÄ
701,29,2024-12-27,DEN,,CLE,"L, 135-149",*,35:45,12,19,.632,0,3,.000,12,16,.750,.632,3,4,.750,3,11,14,13,3,0,1,1,27,34.2,-15,Nikola JokiÄ
702,30,2024-12-28,DEN,,DET,"W, 134-121",*,37:14,11,17,.647,4,5,.800,7,12,.583,.765,11,14,.786,1,8,9,8,0,0,2,4,37,33.4,25,Nikola JokiÄ
703,31,2024-12-30,DEN,@,UTA,"W, 132-121",*,38:18,14,33,.424,3,9,.333,11,24,.458,.470,5,6,.833,7,15,22,11,4,0,2,0,36,37.2,20,Nikola JokiÄ
Gcar,Gtm,Date,Team,,Opp,Result,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,Nikola JokiÄ
704,32,2025-01-01,DEN,,ATL,"W, 139-120",*,29:31,8,16,.500,1,1,1.000,7,15,.467,.531,6,6,1.000,3,14,17,15,0,1,2,2,23,29.7,31,Nikola JokiÄ
705,33,2025-01-03,DEN,,SAS,"L, 110-113",*,36:39,15,36,.417,3,10,.300,12,26,.462,.458,8,9,.889,4,14,18,9,2,0,2,3,41,33.5,7,Nikola JokiÄ
706,34,2025-01-04,DEN,@,SAS,"W, 122-111 (OT)",*,43:19,19,35,.543,3,8,.375,16,27,.593,.586,5,6,.833,4,5,9,10,2,2,2,3,46,40.2,7,Nikola JokiÄ
,35,2025-01-07,DEN,,BOS,"L, 106-118",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Nikola JokiÄ
,36,2025-01-08,DEN,,LAC,"W, 126-103",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Nikola JokiÄ
707,37,2025-01-10,DEN,,BRK,"W, 124-105",*,38:11,14,21,.667,1,1,1.000,13,20,.650,.690,6,8,.750,5,7,12,15,4,0,1,1,35,43.8,33,Nikola JokiÄ
708,38,2025-01-12,DEN,@,DAL,"W, 112-101",*,38:38,6,13,.462,0,2,.000,6,11,.545,.462,7,9,.778,4,14,18,9,3,0,4,4,19,22.2,-2,Nikola JokiÄ
709,39,2025-01-14,DEN,@,DAL,"W, 118-99",*,28:56,4,7,.571,1,2,.500,3,5,.600,.643,1,2,.500,2,12,14,10,2,0,1,3,10,18.1,23,Nikola JokiÄ
,40,2025-01-15,DEN,,HOU,"L, 108-128",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Nikola JokiÄ
710,41,2025-01-17,DEN,@,MIA,"W, 133-113",*,30:37,9,12,.750,1,2,.500,8,10,.800,.792,5,5,1.000,2,10,12,10,1,0,2,1,24,29.2,6,Nikola JokiÄ
711,42,2025-01-19,DEN,@,ORL,"W, 113-100",*,30:07,7,9,.778,0,0,,7,9,.778,.778,6,7,.857,1,13,14,10,3,3,2,0,20,30.8,20,Nikola JokiÄ
712,43,2025-01-21,DEN,,PHI,"W, 144-109",*,30:21,10,15,.667,2,3,.667,8,12,.667,.733,5,5,1.000,5,8,13,10,4,1,2,1,27,35.7,21,Nikola JokiÄ
713,44,2025-01-23,DEN,,SAC,"W, 132-123",*,37:23,12,19,.632,2,3,.667,10,16,.625,.684,9,10,.900,3,19,22,17,1,2,1,5,35,45.2,11,Nikola JokiÄ
714,45,2025-01-25,DEN,@,MIN,"L, 104-133",*,32:24,9,13,.692,2,4,.500,7,9,.778,.769,0,1,.000,1,2,3,11,0,0,7,0,20,16.1,-24,Nikola JokiÄ
715,46,2025-01-27,DEN,@,CHI,"L, 121-129",*,39:43,15,21,.714,1,4,.250,14,17,.824,.738,2,2,1.000,2,10,12,14,1,1,4,1,33,35.8,1,Nikola JokiÄ
716,47,2025-01-29,DEN,@,NYK,"L, 112-122",*,33:26,6,15,.400,3,7,.429,3,8,.375,.500,2,2,1.000,0,6,6,6,2,1,2,3,17,14.4,-3,Nikola JokiÄ
717,48,2025-01-31,DEN,@,PHI,"W, 137-134",*,37:28,11,16,.688,2,3,.667,9,13,.692,.750,4,5,.800,2,7,9,13,2,0,6,3,28,28.2,0,Nikola JokiÄ
Gcar,Gtm,Date,Team,,Opp,Result,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,Nikola JokiÄ
718,49,2025-02-01,DEN,@,CHO,"W, 107-104",*,36:33,9,17,.529,2,7,.286,7,10,.700,.588,8,9,.889,1,12,13,17,4,1,4,2,28,35.4,-2,Nikola JokiÄ
719,50,2025-02-03,DEN,,NOP,"W, 125-113",*,36:04,9,13,.692,1,3,.333,8,10,.800,.731,8,10,.800,1,13,14,10,1,2,1,2,27,32.9,11,Nikola JokiÄ
720,51,2025-02-05,DEN,,NOP,"W, 144-119",*,35:42,15,28,.536,5,13,.385,10,15,.667,.625,3,3,1.000,2,6,8,10,1,1,1,3,38,34.1,24,Nikola JokiÄ
721,52,2025-02-06,DEN,,ORL,"W, 112-90",*,31:07,11,16,.688,2,4,.500,9,12,.750,.750,4,6,.667,0,10,10,12,2,0,3,2,28,30.0,22,Nikola JokiÄ
722,53,2025-02-08,DEN,@,PHO,"W, 122-105",*,28:38,11,13,.846,1,2,.500,10,11,.909,.885,3,3,1.000,4,7,11,9,0,0,2,4,26,28.9,19,Nikola JokiÄ
723,54,2025-02-10,DEN,,POR,"W, 146-117",*,30:46,15,22,.682,2,7,.286,13,15,.867,.727,8,8,1.000,1,6,7,8,3,1,5,2,40,36.6,22,Nikola JokiÄ
724,55,2025-02-12,DEN,,POR,"W, 132-121",*,36:03,11,20,.550,0,3,.000,11,17,.647,.550,4,4,1.000,3,12,15,10,2,0,4,4,26,25.5,6,Nikola JokiÄ
725,56,2025-02-20,DEN,,CHO,"W, 129-115",*,36:55,11,22,.500,6,14,.429,5,8,.625,.636,1,2,.500,4,13,17,9,1,1,2,1,29,29.9,14,Nikola JokiÄ
726,57,2025-02-22,DEN,,LAL,"L, 100-123",*,35:10,2,7,.286,0,1,.000,2,6,.333,.286,8,10,.800,4,9,13,10,1,0,6,3,12,13.4,-11,Nikola JokiÄ
727,58,2025-02-24,DEN,@,IND,"W, 125-116",*,38:32,9,14,.643,0,1,.000,9,13,.692,.643,0,0,,0,9,9,19,3,1,4,1,18,27.1,17,Nikola JokiÄ
728,59,2025-02-27,DEN,@,MIL,"L, 112-121",*,37:32,13,16,.813,1,2,.500,12,14,.857,.844,5,7,.714,1,13,14,10,1,0,5,4,32,31.2,-5,Nikola JokiÄ
729,60,2025-02-28,DEN,@,DET,"W, 134-119",*,34:10,6,12,.500,0,3,.000,6,9,.667,.500,11,12,.917,0,17,17,15,1,2,7,2,23,26.8,33,Nikola JokiÄ
Gcar,Gtm,Date,Team,,Opp,Result,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,Nikola JokiÄ
730,61,2025-03-02,DEN,@,BOS,"L, 103-110",*,39:23,9,15,.600,2,3,.667,7,12,.583,.667,0,0,,3,11,14,9,2,0,2,2,20,24.0,0,Nikola JokiÄ
731,62,2025-03-05,DEN,,SAC,"W, 116-110",*,38:08,9,18,.500,0,2,.000,9,16,.563,.500,4,6,.667,5,10,15,6,1,0,7,3,22,15.7,-7,Nikola JokiÄ
732,63,2025-03-07,DEN,,PHO,"W, 149-141 (OT)",*,44:55,13,22,.591,3,7,.429,10,15,.667,.659,2,3,.667,4,17,21,22,3,0,4,3,31,41.5,8,Nikola JokiÄ
733,64,2025-03-09,DEN,@,OKC,"L, 103-127",*,41:14,10,23,.435,2,10,.200,8,13,.615,.478,2,6,.333,2,11,13,9,1,3,2,3,24,21.2,-13,Nikola JokiÄ
734,65,2025-03-10,DEN,@,OKC,"W, 140-127",*,39:36,15,20,.750,1,2,.500,14,18,.778,.775,4,5,.800,2,16,18,8,1,1,1,4,35,37.5,8,Nikola JokiÄ
735,66,2025-03-12,DEN,,MIN,"L, 95-115",*,38:16,13,23,.565,2,6,.333,11,17,.647,.609,6,8,.750,3,5,8,4,1,0,3,3,34,25.5,-24,Nikola JokiÄ
736,67,2025-03-14,DEN,,LAL,"W, 131-126",*,37:47,8,16,.500,0,4,.000,8,12,.667,.500,12,17,.706,1,6,7,5,3,1,4,5,28,21.7,2,Nikola JokiÄ
737,68,2025-03-15,DEN,,WAS,"L, 123-126",*,39:14,16,30,.533,1,8,.125,15,22,.682,.550,7,7,1.000,3,10,13,9,1,2,3,3,40,35.0,6,Nikola JokiÄ
,69,2025-03-17,DEN,@,GSW,"W, 114-105",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Nikola JokiÄ
,70,2025-03-19,DEN,@,LAL,"L, 108-120",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Nikola JokiÄ
,71,2025-03-21,DEN,@,POR,"L, 109-128",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Nikola JokiÄ
,72,2025-03-23,DEN,@,HOU,"W, 116-111",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Nikola JokiÄ
,73,2025-03-24,DEN,,CHI,"L, 119-129",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Nikola JokiÄ
738,74,2025-03-26,DEN,,MIL,"W, 127-117",*,38:06,16,25,.640,3,6,.500,13,19,.684,.700,4,7,.571,2,8,10,10,0,0,3,2,39,33.7,14,Nikola JokiÄ
739,75,2025-03-28,DEN,,UTA,"W, 129-93",*,31:33,8,18,.444,1,5,.200,7,13,.538,.472,10,12,.833,5,9,14,6,4,0,3,0,27,28.2,28,Nikola JokiÄ
Gcar,Gtm,Date,Team,,Opp,Result,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,Nikola JokiÄ
740,76,2025-04-01,DEN,,MIN,"L, 139-140 (2OT)",*,52:38,18,29,.621,6,11,.545,12,18,.667,.724,19,24,.792,2,8,10,10,2,0,4,5,61,52.7,2,Nikola JokiÄ
,77,2025-04-02,DEN,,SAS,"L, 106-113",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Nikola JokiÄ
741,78,2025-04-04,DEN,@,GSW,"L, 104-118",*,37:13,13,17,.765,4,7,.571,9,10,.900,.882,3,3,1.000,2,10,12,9,2,0,6,2,33,32.2,-4,Nikola JokiÄ
742,79,2025-04-06,DEN,,IND,"L, 120-125",*,39:00,18,33,.545,3,11,.273,15,22,.682,.591,2,3,.667,3,12,15,13,2,1,4,0,41,38.2,1,Nikola JokiÄ
743,80,2025-04-09,DEN,@,SAC,"W, 124-116",*,37:42,5,12,.417,0,1,.000,5,11,.455,.417,10,10,1.000,3,9,12,11,4,0,1,2,20,28.3,9,Nikola JokiÄ
744,81,2025-04-11,DEN,,MEM,"W, 117-109",*,40:55,11,19,.579,1,2,.500,10,17,.588,.605,3,7,.429,3,13,16,13,2,0,5,3,26,26.4,11,Nikola JokiÄ
745,82,2025-04-13,DEN,@,HOU,"W, 126-111",*,30:47,7,10,.700,3,5,.600,4,5,.800,.850,1,2,.500,1,6,7,7,2,1,1,3,18,21.3,34,Nikola JokiÄ
470,1,2024-10-24,DEN,,OKC,"L, 87-102",*,38:27,4,13,.308,2,5,.400,2,8,.250,.385,2,2,1.000,2,4,6,4,2,0,3,2,12,8.1,-2,Jamal Murray
471,2,2024-10-26,DEN,,LAC,"L, 104-109",*,36:51,7,14,.500,3,6,.500,4,8,.500,.607,5,5,1.000,0,2,2,5,2,0,2,1,22,18.7,6,Jamal Murray
472,3,2024-10-28,DEN,@,TOR,"W, 127-125 (OT)",*,39:43,6,20,.300,0,2,.000,6,18,.333,.300,5,5,1.000,1,8,9,7,1,0,0,2,17,13.6,8,Jamal Murray
473,4,2024-10-29,DEN,@,BRK,"W, 144-139 (OT)",*,36:44,8,19,.421,2,7,.286,6,12,.500,.474,6,8,.750,0,3,3,3,0,0,1,3,24,13.9,3,Jamal Murray
Gcar,Gtm,Date,Team,,Opp,Result,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,Jamal Murray
474,5,2024-11-01,DEN,@,MIN,"L, 116-119",*,22:16,2,7,.286,0,3,.000,2,4,.500,.286,2,2,1.000,0,2,2,3,1,0,0,0,6,5.6,8,Jamal Murray
,6,2024-11-02,DEN,,UTA,"W, 129-103",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Jamal Murray
,7,2024-11-04,DEN,,TOR,"W, 121-119",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Jamal Murray
,8,2024-11-06,DEN,,OKC,"W, 124-122",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Jamal Murray
475,9,2024-11-08,DEN,,MIA,"W, 135-122",*,34:55,9,17,.529,4,10,.400,5,7,.714,.647,6,6,1.000,0,4,4,6,0,0,4,0,28,21.1,28,Jamal Murray
476,10,2024-11-10,DEN,,DAL,"W, 122-120",*,38:07,7,17,.412,2,6,.333,5,11,.455,.471,2,5,.400,0,1,1,6,0,0,2,3,18,9.0,15,Jamal Murray
477,11,2024-11-15,DEN,@,NOP,"L, 94-101",*,42:35,6,16,.375,2,8,.250,4,8,.500,.438,2,2,1.000,0,6,6,8,2,0,0,1,16,16.2,0,Jamal Murray
478,12,2024-11-17,DEN,@,MEM,"L, 90-105",*,37:05,6,15,.400,1,6,.167,5,9,.556,.433,0,0,,1,5,6,7,3,2,6,3,13,9.2,-3,Jamal Murray
479,13,2024-11-19,DEN,@,MEM,"W, 122-110",*,36:00,10,20,.500,5,10,.500,5,10,.500,.625,2,3,.667,1,3,4,6,3,2,3,2,27,23.0,18,Jamal Murray
480,14,2024-11-22,DEN,,DAL,"L, 120-123",*,39:14,4,16,.250,4,11,.364,0,5,.000,.375,2,2,1.000,0,5,5,11,0,3,3,3,14,11.5,0,Jamal Murray
481,15,2024-11-23,DEN,@,LAL,"W, 127-102",*,29:42,5,12,.417,2,4,.500,3,8,.375,.500,2,6,.333,0,5,5,5,1,0,2,2,14,9.2,20,Jamal Murray
482,16,2024-11-25,DEN,,NYK,"L, 118-145",*,30:56,6,13,.462,1,5,.200,5,8,.625,.500,7,9,.778,1,3,4,7,1,0,0,1,20,19.6,-13,Jamal Murray
483,17,2024-11-27,DEN,@,UTA,"W, 122-103",*,36:26,10,18,.556,1,6,.167,9,12,.750,.583,1,1,1.000,2,2,4,8,4,0,1,2,22,23.2,18,Jamal Murray
Gcar,Gtm,Date,Team,,Opp,Result,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,Jamal Murray
484,18,2024-12-01,DEN,@,LAC,"L, 122-126",*,37:43,7,12,.583,2,4,.500,5,8,.625,.667,2,2,1.000,0,0,0,7,1,0,3,1,18,14.9,-1,Jamal Murray
485,19,2024-12-03,DEN,,GSW,"W, 119-115",*,34:15,4,12,.333,1,3,.333,3,9,.333,.375,3,3,1.000,0,3,3,7,1,3,1,3,12,11.9,4,Jamal Murray
486,20,2024-12-05,DEN,@,CLE,"L, 114-126",*,41:37,7,16,.438,1,3,.333,6,13,.462,.469,4,5,.800,1,3,4,6,1,0,1,0,19,16.0,-10,Jamal Murray
,21,2024-12-07,DEN,@,WAS,"L, 113-122",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Jamal Murray
,22,2024-12-08,DEN,@,ATL,"W, 141-111",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Jamal Murray
487,23,2024-12-13,DEN,,LAC,"W, 120-98",*,31:35,8,16,.500,2,5,.400,6,11,.545,.563,2,2,1.000,0,5,5,3,4,1,6,2,20,13.5,18,Jamal Murray
488,24,2024-12-16,DEN,@,SAC,"W, 130-129",*,38:05,11,26,.423,4,8,.500,7,18,.389,.500,2,2,1.000,0,2,2,6,0,1,1,2,28,17.9,10,Jamal Murray
489,25,2024-12-19,DEN,@,POR,"L, 124-126",*,38:18,9,19,.474,3,6,.500,6,13,.462,.553,3,4,.750,0,3,3,10,3,0,1,3,24,22.6,1,Jamal Murray
490,26,2024-12-22,DEN,@,NOP,"W, 132-129 (OT)",*,41:17,9,19,.474,2,9,.222,7,10,.700,.526,7,8,.875,1,7,8,4,3,1,6,2,27,19.4,-5,Jamal Murray
,27,2024-12-23,DEN,,PHO,"W, 117-90",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Jamal Murray
491,28,2024-12-25,DEN,@,PHO,"L, 100-110",*,39:06,4,10,.400,1,2,.500,3,8,.375,.450,4,4,1.000,0,6,6,6,0,0,4,1,13,9.2,-16,Jamal Murray
492,29,2024-12-27,DEN,,CLE,"L, 135-149",*,40:23,10,20,.500,3,6,.500,7,14,.500,.575,4,4,1.000,0,3,3,11,2,0,4,3,27,22.4,-9,Jamal Murray
493,30,2024-12-28,DEN,,DET,"W, 134-121",*,39:34,12,21,.571,4,7,.571,8,14,.571,.667,6,7,.857,1,4,5,4,1,3,1,1,34,30.1,24,Jamal Murray
494,31,2024-12-30,DEN,@,UTA,"W, 132-121",*,37:14,7,17,.412,2,6,.333,5,11,.455,.471,4,4,1.000,1,3,4,10,2,1,3,2,20,18.4,-9,Jamal Murray
Gcar,Gtm,Date,Team,,Opp,Result,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,Jamal Murray
495,32,2025-01-01,DEN,,ATL,"W, 139-120",*,35:31,6,14,.429,2,5,.400,4,9,.444,.500,7,7,1.000,1,2,3,2,2,1,2,1,21,16.6,11,Jamal Murray
496,33,2025-01-03,DEN,,SAS,"L, 110-113",*,36:33,6,17,.353,2,5,.400,4,12,.333,.412,0,0,,1,3,4,7,0,0,2,1,14,8.6,-7,Jamal Murray
497,34,2025-01-04,DEN,@,SAS,"W, 122-111 (OT)",*,37:46,6,17,.353,1,3,.333,5,14,.357,.382,0,0,,0,6,6,6,5,1,1,3,13,13.0,4,Jamal Murray
498,35,2025-01-07,DEN,,BOS,"L, 106-118",*,39:12,8,17,.471,1,5,.200,7,12,.583,.500,2,2,1.000,2,2,4,4,2,0,1,3,19,14.9,-3,Jamal Murray
499,36,2025-01-08,DEN,,LAC,"W, 126-103",*,33:43,7,13,.538,4,6,.667,3,7,.429,.692,3,3,1.000,0,3,3,9,1,1,2,1,21,21.2,24,Jamal Murray
500,37,2025-01-10,DEN,,BRK,"W, 124-105",*,16:09,2,5,.400,1,2,.500,1,3,.333,.500,2,2,1.000,0,0,0,3,1,0,3,0,7,4.4,0,Jamal Murray
501,38,2025-01-12,DEN,@,DAL,"W, 112-101",*,31:58,7,18,.389,2,6,.333,5,12,.417,.444,1,3,.333,0,2,2,2,0,0,1,4,17,5.8,-5,Jamal Murray
502,39,2025-01-14,DEN,@,DAL,"W, 118-99",*,36:59,18,26,.692,5,9,.556,13,17,.765,.788,4,4,1.000,0,2,2,6,2,0,5,0,45,35.8,14,Jamal Murray
503,40,2025-01-15,DEN,,HOU,"L, 108-128",*,29:38,8,14,.571,4,5,.800,4,9,.444,.714,2,2,1.000,0,4,4,5,0,0,5,2,22,14.3,-17,Jamal Murray
504,41,2025-01-17,DEN,@,MIA,"W, 133-113",*,37:28,12,24,.500,2,7,.286,10,17,.588,.542,4,4,1.000,2,5,7,8,3,1,0,0,30,30.2,19,Jamal Murray
505,42,2025-01-19,DEN,@,ORL,"W, 113-100",*,37:42,8,16,.500,1,6,.167,7,10,.700,.531,2,2,1.000,1,1,2,4,1,0,1,2,19,14.0,13,Jamal Murray
506,43,2025-01-21,DEN,,PHI,"W, 144-109",*,32:40,2,7,.286,0,3,.000,2,4,.500,.286,5,5,1.000,1,5,6,7,0,0,3,1,9,8.6,18,Jamal Murray
507,44,2025-01-23,DEN,,SAC,"W, 132-123",*,39:46,8,18,.444,1,6,.167,7,12,.583,.472,1,2,.500,1,5,6,5,3,0,2,0,18,14.9,3,Jamal Murray
508,45,2025-01-25,DEN,@,MIN,"L, 104-133",*,34:32,10,16,.625,3,5,.600,7,11,.636,.719,2,2,1.000,0,2,2,5,0,0,2,2,25,19.1,-23,Jamal Murray
509,46,2025-01-27,DEN,@,CHI,"L, 121-129",*,40:10,8,20,.400,1,5,.200,7,15,.467,.425,1,1,1.000,2,4,6,6,2,2,2,2,18,14.6,-16,Jamal Murray
510,47,2025-01-29,DEN,@,NYK,"L, 112-122",*,37:07,13,25,.520,3,7,.429,10,18,.556,.580,4,5,.800,0,5,5,6,1,1,3,5,33,22.7,-4,Jamal Murray
511,48,2025-01-31,DEN,@,PHI,"W, 137-134",*,39:52,12,22,.545,0,4,.000,12,18,.667,.545,7,7,1.000,3,3,6,11,1,1,1,3,31,30.6,13,Jamal Murray
Gcar,Gtm,Date,Team,,Opp,Result,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,Jamal Murray
512,49,2025-02-01,DEN,@,CHO,"W, 107-104",*,33:09,8,16,.500,1,6,.167,7,10,.700,.531,3,3,1.000,0,1,1,5,0,0,3,0,20,12.8,0,Jamal Murray
