Gcar,Gtm,Date,Team,,Opp,Result,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,Player
184,57,2025-02-26,IND,,TOR,"W, 111-91",*,27:35,3,7,.429,0,4,.000,3,3,1.000,.429,1,2,.500,0,0,0,3,1,0,6,5,7,-2.0,14,Andrew Nembhard
185,58,2025-02-28,IND,@,MIA,"L, 120-125",*,37:24,4,7,.571,1,2,.500,3,5,.600,.643,0,0,,1,2,3,11,1,2,2,1,9,14.7,1,Andrew Nembhard
Gcar,Gtm,Date,Team,,Opp,Result,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,Andrew Nembhard
186,59,2025-03-02,IND,,CHI,"W, 127-112",*,37:09,4,5,.800,2,3,.667,2,2,1.000,1.000,1,1,1.000,0,2,2,4,2,0,1,2,11,12.7,18,Andrew Nembhard
187,60,2025-03-04,IND,,HOU,"W, 115-102",*,34:36,2,6,.333,1,3,.333,1,3,.333,.417,0,0,,1,5,6,6,4,2,1,2,5,11.6,20,Andrew Nembhard
188,61,2025-03-06,IND,@,ATL,"L, 118-124",*,30:21,5,13,.385,2,5,.400,3,8,.375,.462,3,3,1.000,0,1,1,10,0,0,2,4,15,11.6,-15,Andrew Nembhard
189,62,2025-03-08,IND,@,ATL,"L, 118-120",*,31:16,5,11,.455,1,5,.200,4,6,.667,.500,0,0,,1,4,5,12,3,0,3,5,11,13.6,-10,Andrew Nembhard
190,63,2025-03-10,IND,@,CHI,"L, 103-121",*,21:43,3,7,.429,0,2,.000,3,5,.600,.429,2,2,1.000,1,2,3,3,3,0,1,2,8,8.9,-13,Andrew Nembhard
191,64,2025-03-11,IND,,MIL,"W, 115-114",*,28:37,4,6,.667,2,4,.500,2,2,1.000,.833,2,3,.667,1,1,2,3,1,0,0,1,12,12.7,-13,Andrew Nembhard
192,65,2025-03-14,IND,@,PHI,"W, 112-100",*,32:43,1,6,.167,1,6,.167,0,0,,.250,2,2,1.000,0,2,2,7,0,0,0,1,5,6.3,26,Andrew Nembhard
193,66,2025-03-15,IND,@,MIL,"L, 119-126",*,31:34,3,7,.429,1,2,.500,2,5,.400,.500,0,0,,0,3,3,2,1,1,2,3,7,4.1,27,Andrew Nembhard
194,67,2025-03-17,IND,@,MIN,"W, 132-130 (OT)",*,19:21,5,8,.625,1,2,.500,4,6,.667,.688,1,2,.500,0,2,2,3,0,0,2,1,12,8.3,6,Andrew Nembhard
195,68,2025-03-19,IND,,DAL,"W, 135-131",*,31:36,7,14,.500,2,5,.400,5,9,.556,.571,6,9,.667,0,3,3,8,0,1,2,4,22,17.4,1,Andrew Nembhard
196,69,2025-03-20,IND,,BRK,"W, 105-99 (OT)",*,30:47,4,12,.333,1,4,.250,3,8,.375,.375,0,0,,0,3,3,4,0,0,6,3,9,-1.3,3,Andrew Nembhard
197,70,2025-03-22,IND,,BRK,"W, 108-103",*,34:36,2,5,.400,1,2,.500,1,3,.333,.500,0,0,,0,4,4,7,0,0,0,2,5,7.6,5,Andrew Nembhard
198,71,2025-03-24,IND,,MIN,"W, 119-103",*,32:48,3,7,.429,0,1,.000,3,6,.500,.429,0,0,,0,3,3,5,2,0,2,0,6,6.7,19,Andrew Nembhard
199,72,2025-03-26,IND,,LAL,"L, 119-120",*,39:18,6,9,.667,1,2,.500,5,7,.714,.722,3,3,1.000,3,4,7,3,1,0,1,0,16,17.5,14,Andrew Nembhard
200,73,2025-03-27,IND,@,WAS,"W, 162-109",*,20:11,2,3,.667,1,2,.500,1,1,1.000,.833,2,2,1.000,1,3,4,8,1,0,1,0,7,12.9,8,Andrew Nembhard
201,74,2025-03-29,IND,@,OKC,"L, 111-132",*,30:04,6,13,.462,1,4,.250,5,9,.556,.500,3,4,.750,0,5,5,7,0,0,1,4,16,12.7,-15,Andrew Nembhard
202,75,2025-03-31,IND,,SAC,"W, 111-109",*,31:25,2,8,.250,1,5,.200,1,3,.333,.313,0,0,,0,7,7,2,1,1,1,3,5,3.2,-4,Andrew Nembhard
Gcar,Gtm,Date,Team,,Opp,Result,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,Andrew Nembhard
203,76,2025-04-02,IND,,CHO,"W, 119-105",*,28:41,4,8,.500,1,3,.333,3,5,.600,.563,0,0,,1,1,2,2,2,0,1,2,9,7.6,-4,Andrew Nembhard
204,77,2025-04-04,IND,,UTA,"W, 140-112",*,26:47,5,7,.714,0,2,.000,5,5,1.000,.714,1,1,1.000,0,6,6,3,0,0,1,1,11,10.6,6,Andrew Nembhard
205,78,2025-04-06,IND,@,DEN,"W, 125-120",*,32:32,8,14,.571,0,5,.000,8,9,.889,.571,3,4,.750,1,3,4,6,2,0,0,4,19,18.2,1,Andrew Nembhard
206,79,2025-04-08,IND,,WAS,"W, 104-98",*,31:05,1,7,.143,0,2,.000,1,5,.200,.143,2,2,1.000,2,5,7,4,1,0,2,2,4,3.4,13,Andrew Nembhard
207,80,2025-04-10,IND,,CLE,"W, 114-112",*,28:17,1,8,.125,0,3,.000,1,5,.200,.125,0,0,,0,1,1,7,2,0,0,3,2,2.8,6,Andrew Nembhard
,81,2025-04-11,IND,,ORL,"L, 115-129",Did Not Dress,,,,,,,,,,,,,,,,,,,,,,,,,,Andrew Nembhard
208,82,2025-04-13,IND,@,CLE,"W, 126-118 (2OT)",*,14:28,1,8,.125,1,3,.333,0,5,.000,.188,0,0,,0,0,0,4,0,0,2,1,3,-1.8,-8,Andrew Nembhard
244,1,2024-10-23,IND,@,DET,"W, 115-109",*,18:45,2,4,.500,1,2,.500,1,2,.500,.625,2,2,1.000,1,1,2,0,2,1,0,4,7,7.1,-1,Aaron Nesmith
245,2,2024-10-25,IND,@,NYK,"L, 98-123",*,17:43,2,5,.400,0,1,.000,2,4,.500,.400,0,0,,1,1,2,0,0,0,1,3,4,0.1,-14,Aaron Nesmith
246,3,2024-10-27,IND,,PHI,"L, 114-118 (OT)",*,28:25,2,4,.500,1,1,1.000,1,3,.333,.625,5,5,1.000,1,6,7,1,1,0,2,5,10,8.2,-1,Aaron Nesmith
247,4,2024-10-28,IND,@,ORL,"L, 115-119",*,30:54,3,9,.333,0,1,.000,3,8,.375,.333,4,6,.667,0,4,4,1,1,0,0,6,10,4.6,-10,Aaron Nesmith
248,5,2024-10-30,IND,,BOS,"W, 135-132 (OT)",*,30:22,5,9,.556,2,4,.500,3,5,.600,.667,0,0,,1,7,8,3,0,1,1,6,12,9.9,10,Aaron Nesmith
