Gcar,Gtm,Date,Team,,Opp,Result,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,Player
Gcar,Gtm,Date,Team,,Opp,Result,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,Paul George
877,19,2024-12-03,PHI,@,CHO,"W, 110-104",*,37:17,10,16,.625,6,9,.667,4,7,.571,.813,3,3,1.000,1,1,2,8,2,1,2,2,29,28.3,0,Paul George
,20,2024-12-04,PHI,,ORL,"L, 102-106",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Paul George
878,21,2024-12-06,PHI,,ORL,"W, 102-94",*,36:55,8,19,.421,2,7,.286,6,12,.500,.474,3,4,.750,0,4,4,9,1,0,2,3,21,15.8,7,Paul George
879,22,2024-12-08,PHI,@,CHI,"W, 108-100",*,34:41,6,13,.462,0,5,.000,6,8,.750,.462,0,0,,0,7,7,2,0,1,1,2,12,7.7,4,Paul George
880,23,2024-12-13,PHI,,IND,"L, 107-121",*,35:00,5,12,.417,2,5,.400,3,7,.429,.500,3,4,.750,0,5,5,2,2,2,2,1,15,12.1,-29,Paul George
881,24,2024-12-16,PHI,@,CHO,"W, 121-108",*,39:47,13,20,.650,6,9,.667,7,11,.636,.800,1,2,.500,0,5,5,8,2,1,4,2,33,28.8,11,Paul George
882,25,2024-12-20,PHI,,CHO,"W, 108-98",*,38:39,2,12,.167,1,7,.143,1,5,.200,.208,0,0,,2,8,10,8,3,1,2,4,5,6.9,5,Paul George
883,26,2024-12-21,PHI,@,CLE,"L, 99-126",*,27:11,4,12,.333,1,4,.250,3,8,.375,.375,2,2,1.000,1,4,5,1,1,0,3,1,11,4.4,-7,Paul George
884,27,2024-12-23,PHI,,SAS,"W, 111-106",*,36:56,6,16,.375,2,7,.286,4,9,.444,.438,5,7,.714,1,8,9,4,0,0,2,1,19,12.9,15,Paul George
885,28,2024-12-25,PHI,@,BOS,"W, 118-114",*,33:41,4,15,.267,0,7,.000,4,8,.500,.267,4,4,1.000,0,4,4,4,3,1,1,0,12,9.8,-16,Paul George
886,29,2024-12-28,PHI,@,UTA,"W, 114-111",*,31:39,4,11,.364,2,5,.400,2,6,.333,.455,3,5,.600,0,3,3,2,5,0,1,5,13,10.4,6,Paul George
887,30,2024-12-30,PHI,@,POR,"W, 125-103",*,22:50,4,9,.444,1,3,.333,3,6,.500,.500,0,0,,3,3,6,4,1,0,4,5,9,5.1,20,Paul George
Gcar,Gtm,Date,Team,,Opp,Result,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,Paul George
888,31,2025-01-01,PHI,@,SAC,"L, 107-113",*,36:15,11,20,.550,4,7,.571,7,13,.538,.650,4,4,1.000,1,7,8,5,0,1,5,6,30,20.0,-3,Paul George
889,32,2025-01-02,PHI,@,GSW,"L, 105-139",*,32:10,7,12,.583,3,6,.500,4,6,.667,.708,2,2,1.000,0,2,2,0,0,0,2,2,19,11.2,-26,Paul George
890,33,2025-01-04,PHI,@,BRK,"W, 123-94",*,28:58,6,14,.429,3,9,.333,3,5,.600,.536,2,2,1.000,0,4,4,6,2,0,2,2,17,14.2,22,Paul George
891,34,2025-01-06,PHI,,PHO,"L, 99-109",*,37:48,5,18,.278,3,9,.333,2,9,.222,.361,0,0,,0,9,9,5,2,0,2,2,13,7.8,-8,Paul George
,35,2025-01-08,PHI,,WAS,"W, 109-103",Did Not Dress,,,,,,,,,,,,,,,,,,,,,,,,,,Paul George
892,36,2025-01-10,PHI,,NOP,"L, 115-123",*,35:15,10,22,.455,5,12,.417,5,10,.500,.568,0,0,,1,10,11,5,2,0,3,3,25,18.6,7,Paul George
893,37,2025-01-12,PHI,@,ORL,"L, 99-104",*,37:08,10,20,.500,5,8,.625,5,12,.417,.625,0,0,,0,10,10,6,1,0,3,6,25,17.8,11,Paul George
,38,2025-01-14,PHI,,OKC,"L, 102-118",Did Not Dress,,,,,,,,,,,,,,,,,,,,,,,,,,Paul George
894,39,2025-01-15,PHI,,NYK,"L, 119-125 (OT)",*,43:27,9,20,.450,3,8,.375,6,12,.500,.525,5,5,1.000,0,3,3,6,3,0,3,2,26,19.9,4,Paul George
,40,2025-01-18,PHI,@,IND,"L, 102-115",Did Not Dress,,,,,,,,,,,,,,,,,,,,,,,,,,Paul George
,41,2025-01-19,PHI,@,MIL,"L, 109-123",Did Not Dress,,,,,,,,,,,,,,,,,,,,,,,,,,Paul George
895,42,2025-01-21,PHI,@,DEN,"L, 109-144",*,28:16,5,11,.455,1,3,.333,4,8,.500,.500,0,0,,1,4,5,9,1,1,3,1,11,11.8,-15,Paul George
896,43,2025-01-24,PHI,,CLE,"W, 132-129",*,36:12,11,21,.524,6,11,.545,5,10,.500,.667,2,3,.667,1,4,5,3,1,0,6,3,30,17.1,2,Paul George
897,44,2025-01-25,PHI,@,CHI,"W, 109-97",*,12:42,3,6,.500,1,3,.333,2,3,.667,.583,2,2,1.000,0,1,1,1,0,0,1,0,9,6.0,0,Paul George
,45,2025-01-28,PHI,,LAL,"W, 118-104",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Paul George
,46,2025-01-29,PHI,,SAC,"W, 117-104",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Paul George
,47,2025-01-31,PHI,,DEN,"L, 134-137",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Paul George
Gcar,Gtm,Date,Team,,Opp,Result,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,Paul George
,48,2025-02-02,PHI,,BOS,"L, 110-118",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Paul George
,49,2025-02-04,PHI,,DAL,"W, 118-116",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Paul George
898,50,2025-02-05,PHI,,MIA,"L, 101-108",*,32:25,3,11,.273,3,6,.500,0,5,.000,.409,0,0,,0,1,1,2,3,1,1,3,9,5.7,-12,Paul George
899,51,2025-02-07,PHI,@,DET,"L, 112-125",*,30:06,6,10,.600,2,3,.667,4,7,.571,.700,0,0,,0,1,1,0,1,0,1,4,14,8.1,-8,Paul George
900,52,2025-02-09,PHI,@,MIL,"L, 127-135",*,28:55,4,8,.500,2,6,.333,2,2,1.000,.625,2,3,.667,0,5,5,6,3,1,1,1,12,15.6,-6,Paul George
901,53,2025-02-11,PHI,,TOR,"L, 103-106",*,35:42,5,12,.417,2,6,.333,3,6,.500,.500,2,2,1.000,0,3,3,2,2,0,2,4,14,8.3,-10,Paul George
902,54,2025-02-12,PHI,@,BRK,"L, 96-100",*,36:31,1,7,.143,0,5,.000,1,2,.500,.143,0,0,,0,6,6,4,2,3,3,2,2,2.4,8,Paul George
903,55,2025-02-20,PHI,,BOS,"L, 104-124",*,29:16,7,14,.500,3,9,.333,4,5,.800,.607,0,0,,0,2,2,2,1,0,1,1,17,11.6,-24,Paul George
904,56,2025-02-22,PHI,,BRK,"L, 103-105",*,40:14,5,10,.500,1,6,.167,4,4,1.000,.550,4,5,.800,1,6,7,2,3,1,1,1,15,15.8,3,Paul George
